date,username,time,task,computer,stimfile
08/08/2016,gru,08-Aug-2016 19:23:31,somdisAtt.m,dubonnet.stanford.edu,~/data/somdisAtt/s327/160808_stim09.mat
08/08/2016,gru,08-Aug-2016 19:26:46,somdisAtt.m,dubonnet.stanford.edu,~/data/somdisAtt/s327/160808_stim10.mat
08/08/2016,gru,08-Aug-2016 19:27:27,somdisAtt.m,dubonnet.stanford.edu,~/data/somdisAtt/s327/160808_stim11.mat
